21,34;5,26;14347504695,53;0,28;2,73;1,24;-1,23;1,07;48930492372882970000000000000000000000,00;0,57;11124,73;93,66;1510610,79;0,49;86816630587,17;2,16;-2262,36;0,54;5665943,82;0,14;
21,55;5,64;23064155936,89;0,60;1,96;1,14;-3,25;0,23;43178281516339630000000000000000000000,00;19,24;11201,24;92,89;1688593,45;0,21;60226842332,56;0,19;1199,79;0,13;4762227,03;0,08;
21,61;14,29;7890250635,34;0,26;3,26;0,39;-2,91;9,32;8649534445794280000000000000000000000,00;16,81;8535,38;92,28;1453764,98;0,28;60756357431,04;60,01;-5343,43;0,11;2952334,66;0,08;
21,23;2,70;14983655492,06;0,25;0,67;0,27;-1,05;0,51;59601997770865855000000000000000000000,00;5,34;10300,13;74,19;1790325,07;0,23;92943424508,98;100,91;5769,85;0,08;5284817,00;0,06;
21,67;12,77;2924259537,35;1,48;1,62;0,37;-3,31;0,13;6972009419186015000000000000000000,00;0,26;6070,15;73,83;1105005,42;0,11;46512606165,47;8,29;650,64;0,14;2548114,15;0,08;
