21,30;9234,49;13444214303,51;8976,28;2,80;8719,26;-1,85;8628,11;20736938130514280000000000000000000000,00;10582,63;10991,07;10216,43;1557155,56;9830,36;83362223272,94;9758,05;-3063,73;8507,58;5558733,99;8390,78;
21,35;8455,01;23649888553,72;8256,88;1,98;8887,05;-0,77;7876,92;94928077932964120000000000000000000000,00;7662,48;11315,84;10072,36;1569493,67;10132,36;66751365077,32;9513,80;2397,96;8592,93;4897338,65;8314,84;
21,47;4726,39;9930219635,49;8861,59;3,34;8626,45;-0,51;8526,53;5446048921819134000000000000000000000,00;10252,72;8131,16;9875,59;1216719,54;10083,00;59268042075,21;9342,08;-5428,60;8115,27;3101791,63;8175,47;
21,30;8838,11;13992291228,88;8723,24;0,80;8569,71;-1,40;8512,16;68806805827133540000000000000000000000,00;8485,93;11402,07;9979,29;1923383,10;9792,78;92582055151,12;9852,51;2513,94;8565,65;5174063,70;8527,08;
21,35;4259,17;2549312113,11;8434,38;1,75;8491,64;0,31;8607,02;3847315808399320600000000000000000,00;10583,43;6101,88;9626,55;1048480,03;9807,53;46686862430,24;9636,58;-347,16;8546,98;2580956,67;8404,20;
